platform,type,country,release_year,rating,genre,count
Netflix,Movie,Indonesia,2018,TV-14,Comedies,1
Netflix,Movie,Indonesia,2018,TV-14,Dramas,3
Netflix,Movie,Indonesia,2018,TV-14,Horror Movies,2
Netflix,Movie,Indonesia,2018,TV-14,International Movies,5
Netflix,Movie,Indonesia,2018,TV-14,Romantic Movies,2
Netflix,Movie,Indonesia,2018,TV-G,Children & Family Movies,1
Netflix,Movie,Indonesia,2018,TV-G,Dramas,2
Netflix,Movie,Indonesia,2018,TV-G,International Movies,2
Netflix,Movie,Indonesia,2018,TV-G,Romantic Movies,1
Netflix,Movie,Indonesia,2018,TV-MA,Action & Adventure,2
Netflix,Movie,Indonesia,2018,TV-MA,Horror Movies,4
Netflix,Movie,Indonesia,2018,TV-MA,International Movies,6
Netflix,Movie,Indonesia,2018,TV-PG,Documentaries,1
Netflix,Movie,Indonesia,2018,TV-PG,Dramas,2
Netflix,Movie,Indonesia,2018,TV-PG,Faith & Spirituality,1
Netflix,Movie,Indonesia,2018,TV-PG,Independent Movies,1
Netflix,Movie,Indonesia,2018,TV-PG,International Movies,3
Netflix,Movie,Indonesia,2019,TV-14,Comedies,2
Netflix,Movie,Indonesia,2019,TV-14,Dramas,5
Netflix,Movie,Indonesia,2019,TV-14,International Movies,6
Netflix,Movie,Indonesia,2019,TV-14,Romantic Movies,3
Netflix,Movie,Indonesia,2019,TV-G,Dramas,1
Netflix,Movie,Indonesia,2019,TV-G,International Movies,1
Netflix,Movie,Indonesia,2019,TV-MA,Comedies,1
Netflix,Movie,Indonesia,2019,TV-MA,Dramas,1
Netflix,Movie,Indonesia,2019,TV-MA,Horror Movies,1
Netflix,Movie,Indonesia,2019,TV-MA,International Movies,2
Netflix,Movie,Indonesia,2020,TV-14,Comedies,3
Netflix,Movie,Indonesia,2020,TV-14,Dramas,6
Netflix,Movie,Indonesia,2020,TV-14,International Movies,8
Netflix,Movie,Indonesia,2020,TV-14,Romantic Movies,5
Netflix,Movie,Indonesia,2020,TV-G,Dramas,3
Netflix,Movie,Indonesia,2020,TV-G,International Movies,3
Netflix,Movie,Indonesia,2020,TV-G,Music & Musicals,1
Netflix,Movie,Indonesia,2020,TV-G,Romantic Movies,1
Netflix,Movie,Indonesia,2020,TV-MA,Dramas,1
Netflix,Movie,Indonesia,2020,TV-MA,International Movies,1
Netflix,Movie,Indonesia,2020,TV-PG,Action & Adventure,1
Netflix,Movie,Indonesia,2020,TV-PG,Comedies,1
Netflix,Movie,Indonesia,2020,TV-PG,Dramas,3
Netflix,Movie,Indonesia,2020,TV-PG,Faith & Spirituality,1
Netflix,Movie,Indonesia,2020,TV-PG,International Movies,2
Netflix,Movie,Indonesia,2020,TV-PG,Romantic Movies,1
Netflix,Movie,Indonesia,2021,TV-14,Dramas,1
Netflix,Movie,Indonesia,2021,TV-14,International Movies,1
Netflix,Movie,Indonesia,2021,TV-14,Romantic Movies,1
Netflix,Movie,Indonesia,2021,TV-PG,Children & Family Movies,1
Netflix,Movie,Indonesia,2021,TV-PG,Comedies,1
Netflix,Movie,Indonesia,2021,TV-PG,Dramas,3
Netflix,Movie,Indonesia,2021,TV-PG,International Movies,3
Netflix,Movie,Indonesia,2021,TV-PG,Romantic Movies,1
Netflix,Movie,Iran,2011,PG-13,Dramas,1
Netflix,Movie,Iran,2011,PG-13,International Movies,1
Netflix,Movie,Iran,2016,PG-13,Horror Movies,1
Netflix,Movie,Iran,2016,PG-13,International Movies,1
Netflix,Movie,Iran,2016,PG-13,Thrillers,1
Netflix,Movie,Iran,2018,R,Classic Movies,1
Netflix,Movie,Iran,2018,R,Dramas,1
Netflix,Movie,Iran,2018,R,Independent Movies,1
Netflix,Movie,Iran,2018,TV-14,Dramas,1
Netflix,Movie,Iran,2018,TV-14,Independent Movies,1
Netflix,Movie,Iran,2018,TV-14,International Movies,1
Netflix,Movie,Iraq,2015,TV-MA,Documentaries,1
Netflix,Movie,Iraq,2015,TV-MA,International Movies,1
Netflix,Movie,Iraq,2018,TV-MA,Documentaries,1
Netflix,Movie,Iraq,2018,TV-MA,International Movies,1
Netflix,Movie,Ireland,1989,G,Children & Family Movies,1
Netflix,Movie,Ireland,1998,TV-MA,Dramas,1
Netflix,Movie,Ireland,1998,TV-MA,Independent Movies,1
Netflix,Movie,Ireland,1998,TV-MA,Thrillers,1
Netflix,Movie,Ireland,2007,PG-13,Dramas,1
Netflix,Movie,Ireland,2007,PG-13,Romantic Movies,1
Netflix,Movie,Ireland,2010,PG,Comedies,1
Netflix,Movie,Ireland,2010,PG,Romantic Movies,1
Netflix,Movie,Ireland,2010,TV-G,Children & Family Movies,1
Netflix,Movie,Ireland,2011,R,Action & Adventure,1
Netflix,Movie,Ireland,2014,PG-13,Dramas,1
Netflix,Movie,Ireland,2014,PG-13,International Movies,1
Netflix,Movie,Ireland,2015,R,Comedies,1
Netflix,Movie,Ireland,2015,R,Dramas,1
Netflix,Movie,Ireland,2015,R,Independent Movies,1
Netflix,Movie,Ireland,2015,R,International Movies,1
Netflix,Movie,Ireland,2015,R,Romantic Movies,1
Netflix,Movie,Ireland,2015,TV-PG,Dramas,1
Netflix,Movie,Ireland,2015,TV-PG,Independent Movies,1
Netflix,Movie,Ireland,2015,TV-PG,Romantic Movies,1
Netflix,Movie,Ireland,2016,PG-13,Dramas,1
Netflix,Movie,Ireland,2016,PG-13,Independent Movies,1
Netflix,Movie,Ireland,2016,PG-13,International Movies,1
Netflix,Movie,Ireland,2016,TV-14,Documentaries,2
Netflix,Movie,Ireland,2016,TV-14,International Movies,1
Netflix,Movie,Ireland,2016,TV-MA,Action & Adventure,1
Netflix,Movie,Ireland,2016,TV-MA,Comedies,3
Netflix,Movie,Ireland,2016,TV-MA,Documentaries,2
Netflix,Movie,Ireland,2016,TV-MA,Dramas,3
Netflix,Movie,Ireland,2016,TV-MA,Horror Movies,1
Netflix,Movie,Ireland,2016,TV-MA,International Movies,6
Netflix,Movie,Ireland,2016,TV-MA,Sports Movies,1
Netflix,Movie,Ireland,2017,PG-13,Children & Family Movies,1
Netflix,Movie,Ireland,2017,PG-13,Dramas,1
Netflix,Movie,Ireland,2017,PG-13,International Movies,1
Netflix,Movie,Ireland,2017,R,Documentaries,1
Netflix,Movie,Ireland,2017,R,Dramas,1
Netflix,Movie,Ireland,2017,R,Horror Movies,1
Netflix,Movie,Ireland,2017,R,Independent Movies,1
Netflix,Movie,Ireland,2017,R,International Movies,1
Netflix,Movie,Ireland,2017,R,Sports Movies,1
Netflix,Movie,Ireland,2017,R,Thrillers,1
Netflix,Movie,Ireland,2017,TV-MA,Horror Movies,1
Netflix,Movie,Ireland,2018,PG-13,Dramas,1
Netflix,Movie,Ireland,2018,R,Action & Adventure,1
Netflix,Movie,Ireland,2018,R,Dramas,1
Netflix,Movie,Ireland,2018,R,Independent Movies,1
Netflix,Movie,Ireland,2018,TV-14,Documentaries,1
Netflix,Movie,Ireland,2018,TV-14,Faith & Spirituality,1
Netflix,Movie,Ireland,2018,TV-Y,Children & Family Movies,1
Netflix,Movie,Ireland,2019,G,Children & Family Movies,1
Netflix,Movie,Ireland,2019,G,Comedies,1
Netflix,Movie,Ireland,2019,TV-14,Dramas,1
Netflix,Movie,Ireland,2019,TV-14,Independent Movies,1
Netflix,Movie,Ireland,2020,R,Dramas,1
Netflix,Movie,Israel,2012,TV-PG,Documentaries,1
Netflix,Movie,Israel,2012,TV-PG,International Movies,1
Netflix,Movie,Israel,2013,TV-MA,Dramas,1
Netflix,Movie,Israel,2013,TV-MA,International Movies,1
Netflix,Movie,Israel,2013,TV-MA,Sci-Fi & Fantasy,1
Netflix,Movie,Israel,2014,PG-13,Documentaries,1
Netflix,Movie,Israel,2014,PG-13,International Movies,1
Netflix,Movie,Israel,2014,TV-MA,International Movies,1
Netflix,Movie,Israel,2014,TV-MA,Thrillers,1
Netflix,Movie,Israel,2015,PG-13,Dramas,1
Netflix,Movie,Israel,2015,PG-13,International Movies,1
Netflix,Movie,Israel,2015,R,Horror Movies,1
Netflix,Movie,Israel,2015,R,Thrillers,1
Netflix,Movie,Israel,2015,TV-14,Documentaries,1
Netflix,Movie,Israel,2015,TV-14,International Movies,1
Netflix,Movie,Israel,2016,TV-14,Documentaries,1
Netflix,Movie,Israel,2016,TV-14,International Movies,1
Netflix,Movie,Israel,2016,TV-MA,Documentaries,1
Netflix,Movie,Israel,2016,TV-MA,International Movies,1
Netflix,Movie,Israel,2016,TV-MA,Sports Movies,1
Netflix,Movie,Israel,2016,TV-PG,Comedies,1
Netflix,Movie,Israel,2016,TV-PG,Dramas,2
Netflix,Movie,Israel,2016,TV-PG,Faith & Spirituality,1
Netflix,Movie,Israel,2016,TV-PG,Independent Movies,1
Netflix,Movie,Israel,2016,TV-PG,International Movies,1
Netflix,Movie,Israel,2017,TV-14,Dramas,1
Netflix,Movie,Israel,2017,TV-14,Independent Movies,1
Netflix,Movie,Israel,2017,TV-14,International Movies,1
Netflix,Movie,Israel,2017,TV-MA,Documentaries,1
Netflix,Movie,Israel,2018,R,Dramas,1
Netflix,Movie,Israel,2018,R,Independent Movies,1
Netflix,Movie,Israel,2018,TV-MA,Comedies,1
Netflix,Movie,Israel,2018,TV-MA,Dramas,1
Netflix,Movie,Israel,2018,TV-MA,Horror Movies,1
Netflix,Movie,Israel,2018,TV-MA,Independent Movies,1
Netflix,Movie,Israel,2018,TV-MA,International Movies,3
Netflix,Movie,Israel,2018,TV-MA,Thrillers,1
Netflix,Movie,Israel,2019,R,Action & Adventure,1
Netflix,Movie,Israel,2019,R,Dramas,1
Netflix,Movie,Israel,2019,TV-MA,Dramas,1
Netflix,Movie,Israel,2019,TV-MA,International Movies,1
Netflix,Movie,Israel,2019,TV-MA,Thrillers,1
Netflix,Movie,Italy,1955,TV-14,Classic Movies,1
Netflix,Movie,Italy,1955,TV-14,Comedies,1
Netflix,Movie,Italy,1955,TV-14,Independent Movies,1
Netflix,Movie,Italy,1955,TV-PG,Classic Movies,1
Netflix,Movie,Italy,1955,TV-PG,Comedies,1
Netflix,Movie,Italy,1955,TV-PG,Independent Movies,1
Netflix,Movie,Italy,1965,PG-13,Classic Movies,1
Netflix,Movie,Italy,1965,PG-13,Dramas,1
Netflix,Movie,Italy,1965,PG-13,Romantic Movies,1
Netflix,Movie,Italy,1968,PG-13,Action & Adventure,1
Netflix,Movie,Italy,1968,PG-13,Classic Movies,1
Netflix,Movie,Italy,1968,PG-13,International Movies,1
Netflix,Movie,Italy,1984,R,Classic Movies,1
Netflix,Movie,Italy,1984,R,Dramas,1
Netflix,Movie,Italy,1991,TV-MA,Classic Movies,1
Netflix,Movie,Italy,1991,TV-MA,Dramas,1
Netflix,Movie,Italy,1991,TV-MA,Independent Movies,1
Netflix,Movie,Italy,1993,R,Action & Adventure,1
Netflix,Movie,Italy,2001,R,Comedies,1
Netflix,Movie,Italy,2001,R,Dramas,1
Netflix,Movie,Italy,2001,R,International Movies,1
Netflix,Movie,Italy,2002,R,Dramas,1
Netflix,Movie,Italy,2003,R,Dramas,1
Netflix,Movie,Italy,2003,R,Romantic Movies,1
Netflix,Movie,Italy,2006,PG-13,Dramas,1
Netflix,Movie,Italy,2006,PG-13,International Movies,1
Netflix,Movie,Italy,2009,PG-13,Action & Adventure,1
Netflix,Movie,Italy,2009,PG-13,Sci-Fi & Fantasy,1
Netflix,Movie,Italy,2009,PG-13,Thrillers,1
Netflix,Movie,Italy,2010,PG-13,Action & Adventure,1
Netflix,Movie,Italy,2010,PG-13,Romantic Movies,1
Netflix,Movie,Italy,2013,TV-MA,Comedies,1
Netflix,Movie,Italy,2013,TV-MA,Documentaries,1
Netflix,Movie,Italy,2013,TV-MA,International Movies,2
Netflix,Movie,Italy,2013,TV-Y7-FV,Children & Family Movies,1
Netflix,Movie,Italy,2013,TV-Y7-FV,Comedies,1
Netflix,Movie,Italy,2014,NR,Documentaries,1
Netflix,Movie,Italy,2014,NR,International Movies,1
Netflix,Movie,Italy,2014,NR,Sports Movies,1
Netflix,Movie,Italy,2014,TV-14,Documentaries,1
Netflix,Movie,Italy,2014,TV-14,International Movies,1
Netflix,Movie,Italy,2015,NR,Dramas,1
Netflix,Movie,Italy,2015,NR,International Movies,1
Netflix,Movie,Italy,2015,NR,Thrillers,1
Netflix,Movie,Italy,2015,Other,Dramas,1
Netflix,Movie,Italy,2015,PG,Children & Family Movies,1
Netflix,Movie,Italy,2015,TV-MA,Documentaries,1
Netflix,Movie,Italy,2015,TV-MA,International Movies,1
Netflix,Movie,Italy,2015,TV-MA,Music & Musicals,1
Netflix,Movie,Italy,2016,G,Children & Family Movies,1
Netflix,Movie,Italy,2016,G,Music & Musicals,1
Netflix,Movie,Italy,2016,TV-14,Documentaries,4
Netflix,Movie,Italy,2016,TV-14,International Movies,4
Netflix,Movie,Italy,2016,TV-MA,Comedies,1
Netflix,Movie,Italy,2016,TV-MA,Documentaries,2
Netflix,Movie,Italy,2016,TV-MA,Dramas,1
Netflix,Movie,Italy,2016,TV-MA,International Movies,3
Netflix,Movie,Italy,2016,TV-MA,Thrillers,1
Netflix,Movie,Italy,2016,TV-PG,Documentaries,1
Netflix,Movie,Italy,2016,TV-PG,International Movies,1
Netflix,Movie,Italy,2017,TV-14,Documentaries,1
Netflix,Movie,Italy,2017,TV-14,International Movies,1
Netflix,Movie,Italy,2017,TV-MA,Comedies,1
Netflix,Movie,Italy,2017,TV-MA,Documentaries,1
Netflix,Movie,Italy,2017,TV-MA,Dramas,3
Netflix,Movie,Italy,2017,TV-MA,Independent Movies,1
Netflix,Movie,Italy,2017,TV-MA,International Movies,4
Netflix,Movie,Italy,2017,TV-MA,Stand-Up Comedy,1
Netflix,Movie,Italy,2017,TV-MA,Thrillers,1
Netflix,Movie,Italy,2017,TV-PG,Documentaries,2
Netflix,Movie,Italy,2017,TV-PG,Dramas,1
Netflix,Movie,Italy,2017,TV-PG,Horror Movies,1
Netflix,Movie,Italy,2017,TV-PG,International Movies,2
Netflix,Movie,Italy,2017,TV-PG,Music & Musicals,1
Netflix,Movie,Italy,2018,PG,Documentaries,1
Netflix,Movie,Italy,2018,PG,Faith & Spirituality,1
Netflix,Movie,Italy,2018,PG,International Movies,1
Netflix,Movie,Italy,2018,PG-13,Dramas,1
Netflix,Movie,Italy,2018,PG-13,Independent Movies,1
Netflix,Movie,Italy,2018,PG-13,International Movies,1
Netflix,Movie,Italy,2018,R,Dramas,1
Netflix,Movie,Italy,2018,R,International Movies,1
Netflix,Movie,Italy,2018,R,LGBTQ Movies,1
Netflix,Movie,Italy,2018,TV-14,Comedies,1
Netflix,Movie,Italy,2018,TV-14,International Movies,1
Netflix,Movie,Italy,2018,TV-MA,Dramas,2
Netflix,Movie,Italy,2018,TV-MA,International Movies,2
Netflix,Movie,Italy,2019,PG-13,Dramas,1
Netflix,Movie,Italy,2019,R,Dramas,1
Netflix,Movie,Italy,2019,R,International Movies,2
Netflix,Movie,Italy,2019,R,Thrillers,2
Netflix,Movie,Italy,2019,TV-14,Documentaries,1
Netflix,Movie,Italy,2019,TV-14,International Movies,1
Netflix,Movie,Italy,2019,TV-MA,Dramas,3
Netflix,Movie,Italy,2019,TV-MA,Independent Movies,1
Netflix,Movie,Italy,2019,TV-MA,International Movies,4
Netflix,Movie,Italy,2019,TV-MA,Stand-Up Comedy,3
Netflix,Movie,Italy,2019,TV-MA,Thrillers,1
Netflix,Movie,Italy,2020,PG-13,Dramas,1
Netflix,Movie,Italy,2020,PG-13,International Movies,1
Netflix,Movie,Italy,2020,TV-14,Comedies,1
Netflix,Movie,Italy,2020,TV-14,Dramas,1
Netflix,Movie,Italy,2020,TV-14,International Movies,1
Netflix,Movie,Italy,2020,TV-MA,Action & Adventure,1
Netflix,Movie,Italy,2020,TV-MA,Comedies,3
Netflix,Movie,Italy,2020,TV-MA,Dramas,4
Netflix,Movie,Italy,2020,TV-MA,Horror Movies,1
Netflix,Movie,Italy,2020,TV-MA,Independent Movies,1
Netflix,Movie,Italy,2020,TV-MA,International Movies,9
Netflix,Movie,Italy,2020,TV-MA,Romantic Movies,3
Netflix,Movie,Italy,2020,TV-MA,Sports Movies,2
Netflix,Movie,Italy,2020,TV-MA,Thrillers,1
Netflix,Movie,Italy,2021,TV-14,Dramas,1
Netflix,Movie,Italy,2021,TV-14,International Movies,1
Netflix,Movie,Italy,2021,TV-14,Romantic Movies,1
Netflix,Movie,Italy,2021,TV-MA,Action & Adventure,1
Netflix,Movie,Italy,2021,TV-MA,Dramas,2
Netflix,Movie,Italy,2021,TV-MA,Horror Movies,1
Netflix,Movie,Italy,2021,TV-MA,International Movies,3
Netflix,Movie,Italy,2021,TV-MA,Sports Movies,1
Netflix,Movie,Italy,2021,TV-MA,Thrillers,1
Netflix,Movie,Jamaica,2018,TV-MA,Dramas,1
Netflix,Movie,Jamaica,2018,TV-MA,International Movies,1
Netflix,Movie,Jamaica,2018,TV-MA,Sports Movies,1
Netflix,Movie,Japan,1979,PG-13,Action & Adventure,1
Netflix,Movie,Japan,1979,PG-13,Anime Features,1
Netflix,Movie,Japan,1979,PG-13,Classic Movies,1
Netflix,Movie,Japan,1992,PG,Classic Movies,1
Netflix,Movie,Japan,1992,PG,Dramas,1
Netflix,Movie,Japan,1992,PG,Independent Movies,1
Netflix,Movie,Japan,1992,R,Classic Movies,1
Netflix,Movie,Japan,1992,R,Independent Movies,1
Netflix,Movie,Japan,1992,R,Thrillers,1
Netflix,Movie,Japan,1993,R,Action & Adventure,1
Netflix,Movie,Japan,1997,TV-MA,Action & Adventure,1
Netflix,Movie,Japan,1997,TV-MA,Anime Features,1
Netflix,Movie,Japan,1997,TV-MA,International Movies,1
Netflix,Movie,Japan,1998,TV-MA,Action & Adventure,1
Netflix,Movie,Japan,1998,TV-MA,Anime Features,1
Netflix,Movie,Japan,1998,TV-MA,International Movies,1
Netflix,Movie,Japan,2001,TV-PG,Action & Adventure,1
Netflix,Movie,Japan,2001,TV-PG,Anime Features,1
Netflix,Movie,Japan,2001,TV-PG,International Movies,1
Netflix,Movie,Japan,2002,TV-14,Action & Adventure,2
Netflix,Movie,Japan,2002,TV-14,Anime Features,2
Netflix,Movie,Japan,2002,TV-14,International Movies,2
Netflix,Movie,Japan,2003,R,Action & Adventure,1
Netflix,Movie,Japan,2003,TV-14,Action & Adventure,2
Netflix,Movie,Japan,2003,TV-14,Anime Features,2
Netflix,Movie,Japan,2003,TV-14,International Movies,2
Netflix,Movie,Japan,2004,TV-PG,Action & Adventure,3
Netflix,Movie,Japan,2004,TV-PG,Anime Features,3
Netflix,Movie,Japan,2004,TV-PG,International Movies,3
Netflix,Movie,Japan,2005,PG,Dramas,1
Netflix,Movie,Japan,2005,PG-13,Dramas,1
Netflix,Movie,Japan,2005,PG-13,Romantic Movies,1
Netflix,Movie,Japan,2005,TV-MA,Documentaries,1
Netflix,Movie,Japan,2005,TV-MA,Music & Musicals,1
Netflix,Movie,Japan,2005,TV-PG,Action & Adventure,1
Netflix,Movie,Japan,2005,TV-PG,Anime Features,1
Netflix,Movie,Japan,2005,TV-PG,International Movies,1
Netflix,Movie,Japan,2006,TV-PG,Action & Adventure,1
Netflix,Movie,Japan,2006,TV-PG,Anime Features,1
Netflix,Movie,Japan,2006,TV-PG,International Movies,1
Netflix,Movie,Japan,2007,TV-PG,Action & Adventure,1
Netflix,Movie,Japan,2007,TV-PG,Anime Features,1
Netflix,Movie,Japan,2007,TV-PG,International Movies,1
Netflix,Movie,Japan,2008,TV-PG,Action & Adventure,2
Netflix,Movie,Japan,2008,TV-PG,Anime Features,2
Netflix,Movie,Japan,2008,TV-PG,International Movies,1
Netflix,Movie,Japan,2008,TV-PG,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2009,PG-13,Action & Adventure,1
Netflix,Movie,Japan,2009,PG-13,Anime Features,1
Netflix,Movie,Japan,2009,PG-13,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2009,TV-PG,Action & Adventure,1
Netflix,Movie,Japan,2009,TV-PG,Anime Features,1
Netflix,Movie,Japan,2009,TV-PG,International Movies,1
Netflix,Movie,Japan,2010,PG-13,Action & Adventure,1
Netflix,Movie,Japan,2010,PG-13,Comedies,1
Netflix,Movie,Japan,2010,PG-13,Cult Movies,1
Netflix,Movie,Japan,2010,TV-14,Action & Adventure,2
Netflix,Movie,Japan,2010,TV-14,Anime Features,2
Netflix,Movie,Japan,2010,TV-14,Documentaries,1
Netflix,Movie,Japan,2010,TV-14,International Movies,2
Netflix,Movie,Japan,2010,TV-14,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2010,TV-MA,Dramas,1
Netflix,Movie,Japan,2010,TV-MA,Independent Movies,1
Netflix,Movie,Japan,2010,TV-MA,International Movies,1
Netflix,Movie,Japan,2011,PG,Children & Family Movies,1
Netflix,Movie,Japan,2011,PG,Comedies,1
Netflix,Movie,Japan,2011,TV-14,Action & Adventure,2
Netflix,Movie,Japan,2011,TV-14,Anime Features,2
Netflix,Movie,Japan,2011,TV-14,International Movies,2
Netflix,Movie,Japan,2011,TV-PG,Anime Features,1
Netflix,Movie,Japan,2011,TV-PG,Music & Musicals,1
Netflix,Movie,Japan,2012,R,Action & Adventure,1
Netflix,Movie,Japan,2012,TV-MA,Action & Adventure,2
Netflix,Movie,Japan,2012,TV-MA,Anime Features,2
Netflix,Movie,Japan,2012,TV-MA,International Movies,2
Netflix,Movie,Japan,2013,R,Dramas,1
Netflix,Movie,Japan,2013,R,Independent Movies,1
Netflix,Movie,Japan,2013,TV-14,Action & Adventure,1
Netflix,Movie,Japan,2013,TV-14,Anime Features,2
Netflix,Movie,Japan,2013,TV-14,International Movies,2
Netflix,Movie,Japan,2013,TV-14,Romantic Movies,1
Netflix,Movie,Japan,2013,TV-MA,Action & Adventure,2
Netflix,Movie,Japan,2013,TV-MA,Anime Features,2
Netflix,Movie,Japan,2013,TV-MA,International Movies,2
Netflix,Movie,Japan,2013,TV-Y,International Movies,1
Netflix,Movie,Japan,2013,TV-Y,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2014,PG-13,Dramas,1
Netflix,Movie,Japan,2014,PG-13,Romantic Movies,1
Netflix,Movie,Japan,2014,TV-MA,Action & Adventure,2
Netflix,Movie,Japan,2014,TV-MA,Anime Features,2
Netflix,Movie,Japan,2014,TV-MA,International Movies,1
Netflix,Movie,Japan,2014,TV-MA,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2015,PG-13,Anime Features,1
Netflix,Movie,Japan,2015,R,Dramas,1
Netflix,Movie,Japan,2015,R,Independent Movies,1
Netflix,Movie,Japan,2015,R,International Movies,1
Netflix,Movie,Japan,2015,TV-14,Documentaries,1
Netflix,Movie,Japan,2015,TV-14,International Movies,1
Netflix,Movie,Japan,2015,TV-MA,Action & Adventure,1
Netflix,Movie,Japan,2015,TV-MA,Anime Features,1
Netflix,Movie,Japan,2015,TV-MA,International Movies,1
Netflix,Movie,Japan,2015,TV-PG,Documentaries,1
Netflix,Movie,Japan,2015,TV-PG,Sports Movies,1
Netflix,Movie,Japan,2016,PG-13,Action & Adventure,1
Netflix,Movie,Japan,2016,PG-13,Anime Features,1
Netflix,Movie,Japan,2016,PG-13,Children & Family Movies,1
Netflix,Movie,Japan,2016,PG-13,Comedies,1
Netflix,Movie,Japan,2016,PG-13,International Movies,1
Netflix,Movie,Japan,2016,PG-13,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2016,TV-14,Action & Adventure,1
Netflix,Movie,Japan,2016,TV-14,Anime Features,2
Netflix,Movie,Japan,2016,TV-14,International Movies,2
Netflix,Movie,Japan,2016,TV-MA,Action & Adventure,4
Netflix,Movie,Japan,2016,TV-MA,Anime Features,1
Netflix,Movie,Japan,2016,TV-MA,Horror Movies,2
Netflix,Movie,Japan,2016,TV-MA,International Movies,3
Netflix,Movie,Japan,2016,TV-MA,Thrillers,1
Netflix,Movie,Japan,2016,TV-Y7,Anime Features,1
Netflix,Movie,Japan,2016,TV-Y7,Children & Family Movies,1
Netflix,Movie,Japan,2016,TV-Y7,Movies,1
Netflix,Movie,Japan,2017,PG,Anime Features,2
Netflix,Movie,Japan,2017,PG,Children & Family Movies,1
Netflix,Movie,Japan,2017,PG,Music & Musicals,1
Netflix,Movie,Japan,2017,PG,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2017,R,Action & Adventure,2
Netflix,Movie,Japan,2017,R,Comedies,1
Netflix,Movie,Japan,2017,R,International Movies,1
Netflix,Movie,Japan,2017,R,Sci-Fi & Fantasy,1
Netflix,Movie,Japan,2017,TV-14,Action & Adventure,2
Netflix,Movie,Japan,2017,TV-14,Anime Features,1
Netflix,Movie,Japan,2017,TV-14,Documentaries,1
Netflix,Movie,Japan,2017,TV-14,Dramas,1
Netflix,Movie,Japan,2017,TV-14,International Movies,3
Netflix,Movie,Japan,2017,TV-14,Music & Musicals,1
Netflix,Movie,Japan,2017,TV-MA,Action & Adventure,3
Netflix,Movie,Japan,2017,TV-MA,Anime Features,1
Netflix,Movie,Japan,2017,TV-MA,Documentaries,1
Netflix,Movie,Japan,2017,TV-MA,Horror Movies,1
Netflix,Movie,Japan,2017,TV-MA,Independent Movies,1
Netflix,Movie,Japan,2017,TV-MA,International Movies,4
Netflix,Movie,Japan,2017,TV-PG,Action & Adventure,1
Netflix,Movie,Japan,2017,TV-PG,Anime Features,1
Netflix,Movie,Japan,2017,TV-PG,Children & Family Movies,1
Netflix,Movie,Japan,2017,TV-PG,Comedies,1
Netflix,Movie,Japan,2017,TV-PG,Dramas,1
Netflix,Movie,Japan,2017,TV-PG,International Movies,1
Netflix,Movie,Japan,2017,TV-PG,Romantic Movies,1
Netflix,Movie,Japan,2017,TV-Y7,Anime Features,1
Netflix,Movie,Japan,2017,TV-Y7,Children & Family Movies,1
Netflix,Movie,Japan,2018,G,Children & Family Movies,1
Netflix,Movie,Japan,2018,G,Comedies,1
Netflix,Movie,Japan,2018,G,Music & Musicals,1
Netflix,Movie,Japan,2018,PG,Action & Adventure,1
Netflix,Movie,Japan,2018,PG,Anime Features,3
Netflix,Movie,Japan,2018,PG,Children & Family Movies,4
Netflix,Movie,Japan,2018,PG,Comedies,1
Netflix,Movie,Japan,2018,TV-14,Action & Adventure,2
Netflix,Movie,Japan,2018,TV-14,Anime Features,2
Netflix,Movie,Japan,2018,TV-14,International Movies,2
Netflix,Movie,Japan,2018,TV-MA,Dramas,2
Netflix,Movie,Japan,2018,TV-MA,Independent Movies,1
Netflix,Movie,Japan,2018,TV-MA,International Movies,2
Netflix,Movie,Japan,2018,TV-PG,Action & Adventure,1
Netflix,Movie,Japan,2018,TV-PG,Anime Features,2
Netflix,Movie,Japan,2018,TV-PG,Dramas,2
Netflix,Movie,Japan,2018,TV-PG,International Movies,5
Netflix,Movie,Japan,2018,TV-PG,Movies,1
Netflix,Movie,Japan,2018,TV-PG,Music & Musicals,1
Netflix,Movie,Japan,2018,TV-PG,Romantic Movies,1
Netflix,Movie,Japan,2018,TV-Y7,Anime Features,1
Netflix,Movie,Japan,2018,TV-Y7,Children & Family Movies,1
Netflix,Movie,Japan,2019,PG,Children & Family Movies,2
Netflix,Movie,Japan,2019,PG,Comedies,2
Netflix,Movie,Japan,2019,R,Dramas,1
Netflix,Movie,Japan,2019,R,Romantic Movies,1
Netflix,Movie,Japan,2019,TV-14,Action & Adventure,1
Netflix,Movie,Japan,2019,TV-14,Anime Features,1
Netflix,Movie,Japan,2019,TV-14,Children & Family Movies,1
Netflix,Movie,Japan,2019,TV-MA,Documentaries,1
Netflix,Movie,Japan,2019,TV-MA,Dramas,2
Netflix,Movie,Japan,2019,TV-MA,International Movies,3
Netflix,Movie,Japan,2019,TV-MA,Thrillers,1
Netflix,Movie,Japan,2019,TV-PG,Action & Adventure,1
